"","ClusterID","TID","X","Y","V","Movie","Type","ID","StepX","StepY","State"
"5367","2","10",185.552,39.731,1.308,"20180801","non-invader","20180801-2-10-non-invader",0.961000000000013,5.062,"1"
"5369","2","10",185.343,38.792,0.23,"20180801","non-invader","20180801-2-10-non-invader",0.256,0.870999999999995,"1"
"5370","2","10",185.596,39.461,0.181,"20180801","non-invader","20180801-2-10-non-invader",0.253000000000014,0.668999999999997,"1"
"5378","2","10",185.787,39.858,0.107,"20180801","non-invader","20180801-2-10-non-invader",0.161000000000001,0.391000000000005,"1"
"5379","2","10",185.973,40.308,0.124,"20180801","non-invader","20180801-2-10-non-invader",0.186000000000007,0.450000000000003,"1"
"5380","2","10",185.746,39.907,0.117,"20180801","non-invader","20180801-2-10-non-invader",0.227000000000004,0.401000000000003,"1"
"5381","2","10",185.541,39.414,0.135,"20180801","non-invader","20180801-2-10-non-invader",0.205000000000013,0.492999999999995,"1"
"5383","2","10",184.604,35.92,0.822,"20180801","non-invader","20180801-2-10-non-invader",0.818999999999988,3.135,"1"
"5384","2","10",184.356,33.451,0.63,"20180801","non-invader","20180801-2-10-non-invader",0.248000000000019,2.469,"1"
"5385","2","10",184.557,32.422,0.266,"20180801","non-invader","20180801-2-10-non-invader",0.200999999999993,1.029,"1"
"5386","2","10",184.347,31.92,0.138,"20180801","non-invader","20180801-2-10-non-invader",0.20999999999998,0.501999999999995,"1"
"5390","2","11",223.482,53.58,3.045,"20180801","non-invader","20180801-2-11-non-invader",11.996,0.0810000000000031,"2"
"5391","2","11",224.005,58.734,1.315,"20180801","non-invader","20180801-2-11-non-invader",0.522999999999996,5.154,"2"
"5392","2","11",222.672,60.274,0.517,"20180801","non-invader","20180801-2-11-non-invader",1.333,1.54,"2"
"5393","2","11",219.222,59.918,0.88,"20180801","non-invader","20180801-2-11-non-invader",3.44999999999999,0.356000000000002,"2"
"5394","2","11",217.299,57.804,0.725,"20180801","non-invader","20180801-2-11-non-invader",1.923,2.114,"1"
"5395","2","11",217.391,56.55,0.319,"20180801","non-invader","20180801-2-11-non-invader",0.0919999999999845,1.254,"1"
"5396","2","11",217.621,55.998,0.152,"20180801","non-invader","20180801-2-11-non-invader",0.230000000000018,0.552,"1"
"5401","2","11",218.777,57.6,0.448,"20180801","non-invader","20180801-2-11-non-invader",0.97199999999998,1.472,"1"
"5402","2","11",218.297,57.829,0.135,"20180801","non-invader","20180801-2-11-non-invader",0.47999999999999,0.228999999999999,"1"
"5403","2","11",218.799,60.103,0.591,"20180801","non-invader","20180801-2-11-non-invader",0.50200000000001,2.274,"2"
"5404","2","11",221.479,63.694,1.137,"20180801","non-invader","20180801-2-11-non-invader",2.68000000000001,3.591,"2"
"5405","2","11",221.559,66.59,0.735,"20180801","non-invader","20180801-2-11-non-invader",0.0799999999999841,2.896,"2"
"5406","2","11",217.595,60.741,1.793,"20180801","non-invader","20180801-2-11-non-invader",3.964,5.849,"2"
"5407","2","11",218.8,57.518,0.873,"20180801","non-invader","20180801-2-11-non-invader",1.20500000000001,3.223,"1"
"5408","2","11",218.993,56.667,0.222,"20180801","non-invader","20180801-2-11-non-invader",0.192999999999984,0.850999999999999,"1"
"5409","2","11",219.482,56.889,0.137,"20180801","non-invader","20180801-2-11-non-invader",0.489000000000004,0.222000000000001,"1"
"5410","2","11",218.945,56.92,0.137,"20180801","non-invader","20180801-2-11-non-invader",0.537000000000006,0.0309999999999988,"1"
"5412","2","11",219.264,55.981,0.195,"20180801","non-invader","20180801-2-11-non-invader",0.306000000000012,0.704999999999998,"1"
"5413","2","11",219.947,55.491,0.214,"20180801","non-invader","20180801-2-11-non-invader",0.682999999999993,0.490000000000002,"1"
"5414","2","11",220.432,55.368,0.127,"20180801","non-invader","20180801-2-11-non-invader",0.484999999999985,0.122999999999998,"1"
"5415","2","11",219.846,57.386,0.533,"20180801","non-invader","20180801-2-11-non-invader",0.585999999999984,2.018,"2"
"5416","2","11",217.153,60.877,1.119,"20180801","non-invader","20180801-2-11-non-invader",2.69300000000001,3.491,"2"
"5419","2","11",215.237,60.073,0.48,"20180801","non-invader","20180801-2-11-non-invader",1.63200000000001,0.953000000000003,"2"
"5420","2","11",206.837,60.105,2.132,"20180801","non-invader","20180801-2-11-non-invader",8.40000000000001,0.0319999999999965,"2"
"5421","2","11",200.682,69.736,2.901,"20180801","non-invader","20180801-2-11-non-invader",6.155,9.63100000000001,"2"
"5422","2","11",199.687,77.726,2.044,"20180801","non-invader","20180801-2-11-non-invader",0.994999999999976,7.98999999999999,"2"
"5423","2","11",199.333,86.304,2.179,"20180801","non-invader","20180801-2-11-non-invader",0.354000000000013,8.578,"2"
"5424","2","11",197.531,96.669,2.67,"20180801","non-invader","20180801-2-11-non-invader",1.80199999999999,10.365,"2"
"5425","2","11",197.555,105.307,2.192,"20180801","non-invader","20180801-2-11-non-invader",0.0240000000000009,8.63800000000001,"2"
"5426","2","11",202.583,107.92,1.438,"20180801","non-invader","20180801-2-11-non-invader",5.02799999999999,2.613,"2"
"5427","2","11",205.269,102.509,1.533,"20180801","non-invader","20180801-2-11-non-invader",2.68600000000001,5.411,"2"
"5428","2","11",199.686,97.578,1.891,"20180801","non-invader","20180801-2-11-non-invader",5.583,4.931,"2"
"5429","2","11",199.304,103.013,1.383,"20180801","non-invader","20180801-2-11-non-invader",0.382000000000005,5.435,"2"
"5430","2","11",198.931,106.809,0.968,"20180801","non-invader","20180801-2-11-non-invader",0.37299999999999,3.79599999999999,"2"
"5431","2","11",204.728,111.551,1.901,"20180801","non-invader","20180801-2-11-non-invader",5.797,4.742,"2"
"5432","2","11",206.949,115.26,1.097,"20180801","non-invader","20180801-2-11-non-invader",2.221,3.709,"2"
"5433","2","11",202.886,121.318,1.851,"20180801","non-invader","20180801-2-11-non-invader",4.06300000000002,6.05799999999999,"2"
"5434","2","11",198.08,123.978,1.394,"20180801","non-invader","20180801-2-11-non-invader",4.80599999999998,2.66,"2"
"5435","2","11",196.794,125.077,0.429,"20180801","non-invader","20180801-2-11-non-invader",1.286,1.099,"2"
"5436","2","11",196.015,124.296,0.28,"20180801","non-invader","20180801-2-11-non-invader",0.779000000000025,0.780999999999992,"2"
"5437","2","11",195.434,119.63,1.193,"20180801","non-invader","20180801-2-11-non-invader",0.580999999999989,4.66600000000001,"2"
"5438","2","11",196.095,117.132,0.656,"20180801","non-invader","20180801-2-11-non-invader",0.661000000000001,2.49799999999999,"2"
"5439","2","11",199.12,116.707,0.775,"20180801","non-invader","20180801-2-11-non-invader",3.02500000000001,0.425000000000011,"2"
"5440","2","11",200.736,124.569,2.037,"20180801","non-invader","20180801-2-11-non-invader",1.61599999999999,7.86200000000001,"2"
"5441","2","11",199.014,125.098,0.457,"20180801","non-invader","20180801-2-11-non-invader",1.72199999999998,0.528999999999996,"2"
"5442","2","11",192.894,124.526,1.56,"20180801","non-invader","20180801-2-11-non-invader",6.12,0.572000000000003,"2"
"5443","2","11",194.643,122.949,0.598,"20180801","non-invader","20180801-2-11-non-invader",1.749,1.577,"2"
"5444","2","11",196.94,123.142,0.585,"20180801","non-invader","20180801-2-11-non-invader",2.297,0.192999999999998,"2"
"5445","2","11",199.524,122.883,0.659,"20180801","non-invader","20180801-2-11-non-invader",2.584,0.259,"1"
"5446","2","11",199.136,122.405,0.156,"20180801","non-invader","20180801-2-11-non-invader",0.388000000000005,0.477999999999994,"1"
"5447","2","11",197.844,122.876,0.349,"20180801","non-invader","20180801-2-11-non-invader",1.292,0.471000000000004,"2"
"5448","2","11",197.597,120.043,0.722,"20180801","non-invader","20180801-2-11-non-invader",0.246999999999986,2.833,"2"
"5449","2","11",200.545,123.146,1.086,"20180801","non-invader","20180801-2-11-non-invader",2.94799999999998,3.10299999999999,"2"
"5450","2","11",195.467,129.927,2.15,"20180801","non-invader","20180801-2-11-non-invader",5.07799999999997,6.78099999999999,"2"
"5452","2","11",195.735,122.914,1.781,"20180801","non-invader","20180801-2-11-non-invader",0.0910000000000082,7.01700000000001,"2"
"5453","2","11",198.706,120.201,1.021,"20180801","non-invader","20180801-2-11-non-invader",2.97099999999998,2.71300000000001,"2"
"5454","2","11",200.418,113.642,1.72,"20180801","non-invader","20180801-2-11-non-invader",1.71200000000002,6.559,"2"
"5455","2","11",199.267,110.978,0.737,"20180801","non-invader","20180801-2-11-non-invader",1.15100000000001,2.664,"2"
"5456","2","11",198.277,110.135,0.33,"20180801","non-invader","20180801-2-11-non-invader",0.990000000000009,0.842999999999989,"2"
"5458","2","11",196.286,108.986,0.512,"20180801","non-invader","20180801-2-11-non-invader",1.738,1.026,"2"
"5459","2","11",193.316,102.751,1.753,"20180801","non-invader","20180801-2-11-non-invader",2.97,6.235,"2"
"5460","2","11",196.772,94.1,2.364,"20180801","non-invader","20180801-2-11-non-invader",3.45599999999999,8.65100000000001,"2"
"5461","2","11",191.781,88.58,1.889,"20180801","non-invader","20180801-2-11-non-invader",4.99099999999999,5.52,"2"
"5462","2","11",190.28,86.865,0.578,"20180801","non-invader","20180801-2-11-non-invader",1.501,1.715,"2"
"5463","2","11",188.674,83.815,0.875,"20180801","non-invader","20180801-2-11-non-invader",1.60599999999999,3.05,"2"
"5464","2","11",189.834,70.307,3.441,"20180801","non-invader","20180801-2-11-non-invader",1.16,13.508,"2"
"5465","2","11",196.105,67.117,1.786,"20180801","non-invader","20180801-2-11-non-invader",6.27099999999999,3.19,"2"
"5466","2","11",192.25,57.865,2.544,"20180801","non-invader","20180801-2-11-non-invader",3.85499999999999,9.252,"2"
"5467","2","11",191.64,56.006,0.497,"20180801","non-invader","20180801-2-11-non-invader",0.610000000000014,1.859,"2"
"5468","2","11",192.915,51.089,1.289,"20180801","non-invader","20180801-2-11-non-invader",1.27500000000001,4.917,"2"
"5469","2","11",188.108,39.359,3.217,"20180801","non-invader","20180801-2-11-non-invader",4.80699999999999,11.73,"2"
"5470","2","11",186.565,37.495,0.614,"20180801","non-invader","20180801-2-11-non-invader",1.54300000000001,1.864,"2"
"5471","2","11",184.577,35.898,0.647,"20180801","non-invader","20180801-2-11-non-invader",1.988,1.59699999999999,"2"
"5472","2","11",182.623,33.053,0.876,"20180801","non-invader","20180801-2-11-non-invader",1.95400000000001,2.84500000000001,"2"
"5474","2","12",206.997,87.71,2.193,"20180801","non-invader","20180801-2-12-non-invader",6.005,6.21100000000001,"2"
"5475","2","12",213.602,81.434,2.313,"20180801","non-invader","20180801-2-12-non-invader",6.60499999999999,6.276,"2"
"5476","2","12",216.683,80.158,0.846,"20180801","non-invader","20180801-2-12-non-invader",3.08099999999999,1.276,"2"
"5477","2","12",220.141,72.187,2.205,"20180801","non-invader","20180801-2-12-non-invader",3.458,7.971,"2"
"5478","2","12",220.155,56.934,3.871,"20180801","non-invader","20180801-2-12-non-invader",0.01400000000001,15.253,"2"
"5479","2","12",227.898,48.107,2.98,"20180801","non-invader","20180801-2-12-non-invader",7.74299999999999,8.827,"2"
"5480","2","12",231.576,44.509,1.306,"20180801","non-invader","20180801-2-12-non-invader",3.678,3.598,"2"
"5481","2","12",235.291,30.152,3.764,"20180801","non-invader","20180801-2-12-non-invader",3.715,14.357,"2"
"5482","2","12",232.499,26.218,1.225,"20180801","non-invader","20180801-2-12-non-invader",2.792,3.934,"2"
"5483","2","12",233.826,29.617,0.926,"20180801","non-invader","20180801-2-12-non-invader",1.327,3.399,"2"
"5484","2","12",230.449,31.835,1.025,"20180801","non-invader","20180801-2-12-non-invader",3.37699999999998,2.218,"2"
"5485","2","12",227.574,46.112,3.696,"20180801","non-invader","20180801-2-12-non-invader",2.875,14.277,"2"
"5486","2","12",226.159,56.869,2.754,"20180801","non-invader","20180801-2-12-non-invader",1.41500000000002,10.757,"2"
"5487","2","12",225.96,67.502,2.699,"20180801","non-invader","20180801-2-12-non-invader",0.198999999999984,10.633,"2"
"5488","2","12",223.497,76.311,2.322,"20180801","non-invader","20180801-2-12-non-invader",2.46299999999999,8.80900000000001,"2"
"5489","2","12",221.938,83.131,1.776,"20180801","non-invader","20180801-2-12-non-invader",1.55900000000003,6.81999999999999,"2"
"5490","2","12",219.509,94.969,3.067,"20180801","non-invader","20180801-2-12-non-invader",2.429,11.838,"2"
"5491","2","12",219.555,97.933,0.752,"20180801","non-invader","20180801-2-12-non-invader",0.0460000000000207,2.96400000000001,"2"
"5492","2","12",218.863,100.636,0.708,"20180801","non-invader","20180801-2-12-non-invader",0.692000000000007,2.70299999999999,"2"
"5493","2","12",216.837,105.092,1.243,"20180801","non-invader","20180801-2-12-non-invader",2.02600000000001,4.456,"1"
"5494","2","12",216.865,106.577,0.377,"20180801","non-invader","20180801-2-12-non-invader",0.02800000000002,1.485,"1"
"5495","2","12",216.07,107.456,0.301,"20180801","non-invader","20180801-2-12-non-invader",0.795000000000016,0.879000000000005,"1"
"5496","2","12",215.641,106.193,0.339,"20180801","non-invader","20180801-2-12-non-invader",0.429000000000002,1.26300000000001,"2"
"5497","2","12",220.204,103.016,1.411,"20180801","non-invader","20180801-2-12-non-invader",4.56300000000002,3.17699999999999,"2"
"5498","2","12",221.969,102.642,0.458,"20180801","non-invader","20180801-2-12-non-invader",1.76499999999999,0.374000000000009,"2"
"5499","2","12",229.234,103.447,1.855,"20180801","non-invader","20180801-2-12-non-invader",7.26500000000001,0.805000000000007,"2"
"5500","2","12",235.044,107.194,1.755,"20180801","non-invader","20180801-2-12-non-invader",5.81,3.747,"2"
"5501","2","12",232.597,113.561,1.731,"20180801","non-invader","20180801-2-12-non-invader",2.447,6.367,"2"
"5502","2","12",228.761,111.609,1.092,"20180801","non-invader","20180801-2-12-non-invader",3.83600000000001,1.95200000000001,"2"
"5503","2","12",228.17,108.035,0.919,"20180801","non-invader","20180801-2-12-non-invader",0.591000000000008,3.574,"2"
"5504","2","12",222.96,111.498,1.588,"20180801","non-invader","20180801-2-12-non-invader",5.20999999999998,3.46300000000001,"2"
"5505","2","12",219.262,120.462,2.461,"20180801","non-invader","20180801-2-12-non-invader",3.69800000000001,8.964,"2"
"5506","2","12",214.037,130.611,2.897,"20180801","non-invader","20180801-2-12-non-invader",5.22499999999999,10.149,"2"
"5507","2","12",211.042,139.42,2.362,"20180801","non-invader","20180801-2-12-non-invader",2.995,8.809,"2"
"5508","2","12",210.376,140.872,0.405,"20180801","non-invader","20180801-2-12-non-invader",0.665999999999997,1.45200000000003,"2"
"5509","2","12",200.66,149.004,3.216,"20180801","non-invader","20180801-2-12-non-invader",9.71600000000001,8.13199999999998,"2"
"5510","2","12",195.84,157.982,2.586,"20180801","non-invader","20180801-2-12-non-invader",4.81999999999999,8.97800000000001,"1"
"5511","2","12",195.43,158.856,0.245,"20180801","non-invader","20180801-2-12-non-invader",0.409999999999997,0.873999999999995,"1"
"5512","2","12",195.178,159.26,0.121,"20180801","non-invader","20180801-2-12-non-invader",0.25200000000001,0.403999999999996,"1"
"5513","2","12",194.3,160.953,0.484,"20180801","non-invader","20180801-2-12-non-invader",0.877999999999986,1.69300000000001,"1"
"5515","2","13",197.122,75.594,2.353,"20180801","non-invader","20180801-2-13-non-invader",8.92400000000001,2.509,"2"
"5516","2","13",202.79,66.402,2.741,"20180801","non-invader","20180801-2-13-non-invader",5.66799999999998,9.19199999999999,"2"
"5517","2","13",202.206,63.174,0.833,"20180801","non-invader","20180801-2-13-non-invader",0.584000000000003,3.228,"2"
"5518","2","13",196.181,66.386,1.733,"20180801","non-invader","20180801-2-13-non-invader",6.02499999999998,3.212,"2"
"5519","2","13",195.193,71.834,1.405,"20180801","non-invader","20180801-2-13-non-invader",0.988,5.44800000000001,"2"
"5520","2","13",195.251,79.356,1.909,"20180801","non-invader","20180801-2-13-non-invader",0.0579999999999927,7.52199999999999,"2"
"5521","2","13",201.052,70.828,2.618,"20180801","non-invader","20180801-2-13-non-invader",5.80099999999999,8.52799999999999,"2"
"5522","2","13",209.681,63.232,2.918,"20180801","non-invader","20180801-2-13-non-invader",8.62900000000002,7.596,"1"
"5523","2","13",209.544,62.611,0.161,"20180801","non-invader","20180801-2-13-non-invader",0.137,0.621000000000002,"1"
"5524","2","13",209.15,62.357,0.119,"20180801","non-invader","20180801-2-13-non-invader",0.394000000000005,0.253999999999998,"1"
"5526","2","13",211.394,61.726,0.544,"20180801","non-invader","20180801-2-13-non-invader",2.05799999999999,0.593000000000004,"1"
"5527","2","13",211.732,59.166,0.655,"20180801","non-invader","20180801-2-13-non-invader",0.337999999999994,2.56,"1"
"5528","2","13",211.404,57.682,0.386,"20180801","non-invader","20180801-2-13-non-invader",0.328000000000003,1.48399999999999,"1"
"5529","2","13",210.553,56.631,0.343,"20180801","non-invader","20180801-2-13-non-invader",0.850999999999999,1.051,"1"
"5530","2","13",210.27,57.13,0.146,"20180801","non-invader","20180801-2-13-non-invader",0.282999999999987,0.499000000000002,"1"
"5531","2","13",209.465,57.996,0.3,"20180801","non-invader","20180801-2-13-non-invader",0.805000000000007,0.866,"1"
"5533","2","13",209.777,58.095,0.108,"20180801","non-invader","20180801-2-13-non-invader",0.417999999999978,0.0730000000000004,"1"
"5534","2","13",209.393,58.441,0.131,"20180801","non-invader","20180801-2-13-non-invader",0.383999999999986,0.346000000000004,"1"
"5537","2","13",209.464,59.089,0.114,"20180801","non-invader","20180801-2-13-non-invader",0.271999999999991,0.356999999999999,"1"
"5539","2","13",206.454,58.074,0.725,"20180801","non-invader","20180801-2-13-non-invader",2.708,0.907000000000004,"1"
"5540","2","13",203.381,57.335,0.802,"20180801","non-invader","20180801-2-13-non-invader",3.07300000000001,0.738999999999997,"1"
"5541","2","13",202.882,56.886,0.17,"20180801","non-invader","20180801-2-13-non-invader",0.498999999999995,0.448999999999998,"1"
"5543","2","13",202.702,57.717,0.203,"20180801","non-invader","20180801-2-13-non-invader",0.143000000000001,0.784999999999997,"2"
"5544","2","13",196.061,61.07,1.888,"20180801","non-invader","20180801-2-13-non-invader",6.64099999999999,3.353,"2"
"5545","2","13",191.015,58.527,1.434,"20180801","non-invader","20180801-2-13-non-invader",5.04600000000002,2.543,"2"
"5546","2","13",190.658,57.915,0.18,"20180801","non-invader","20180801-2-13-non-invader",0.356999999999999,0.612000000000002,"2"
"5550","2","13",192.859,49.78,2.155,"20180801","non-invader","20180801-2-13-non-invader",2.24299999999999,8.191,"2"
"5551","2","13",198.549,50.592,1.459,"20180801","non-invader","20180801-2-13-non-invader",5.69,0.811999999999998,"2"
"5552","2","13",193.855,59.597,2.577,"20180801","non-invader","20180801-2-13-non-invader",4.69400000000002,9.005,"2"
"5553","2","13",195.287,61.39,0.582,"20180801","non-invader","20180801-2-13-non-invader",1.43200000000002,1.793,"2"
"5554","2","13",189.411,73.532,3.424,"20180801","non-invader","20180801-2-13-non-invader",5.876,12.142,"2"
"5555","2","13",191.499,87.776,3.654,"20180801","non-invader","20180801-2-13-non-invader",2.08799999999999,14.244,"2"
"5556","2","13",197.037,103.121,4.141,"20180801","non-invader","20180801-2-13-non-invader",5.53800000000001,15.345,"2"
"5557","2","13",210.379,104.592,3.407,"20180801","non-invader","20180801-2-13-non-invader",13.342,1.471,"2"
"5558","2","13",211.828,102.829,0.579,"20180801","non-invader","20180801-2-13-non-invader",1.44900000000001,1.76300000000001,"2"
"5559","2","13",206.711,102.677,1.299,"20180801","non-invader","20180801-2-13-non-invader",5.11699999999999,0.151999999999987,"2"
"5560","2","13",203.499,112.2,2.551,"20180801","non-invader","20180801-2-13-non-invader",3.21200000000002,9.523,"1"
"5561","2","13",205.424,112.149,0.489,"20180801","non-invader","20180801-2-13-non-invader",1.92500000000001,0.0510000000000019,"1"
"5562","2","13",205.868,111.805,0.143,"20180801","non-invader","20180801-2-13-non-invader",0.443999999999988,0.343999999999994,"1"
"5563","2","13",205.77,111.272,0.137,"20180801","non-invader","20180801-2-13-non-invader",0.0979999999999848,0.533000000000001,"2"
"5564","2","13",212.404,114.049,1.826,"20180801","non-invader","20180801-2-13-non-invader",6.63399999999999,2.777,"2"
"5565","2","13",212.888,118.473,1.129,"20180801","non-invader","20180801-2-13-non-invader",0.484000000000009,4.42399999999999,"2"
"5566","2","13",211.595,119.193,0.376,"20180801","non-invader","20180801-2-13-non-invader",1.29300000000001,0.719999999999999,"2"
"5567","2","13",199.889,119.892,2.976,"20180801","non-invader","20180801-2-13-non-invader",11.706,0.698999999999998,"2"
"5568","2","13",198.938,119.938,0.242,"20180801","non-invader","20180801-2-13-non-invader",0.951000000000022,0.0460000000000065,"2"
"5569","2","13",199.235,116.674,0.832,"20180801","non-invader","20180801-2-13-non-invader",0.297000000000025,3.264,"2"
"5570","2","13",203.567,104.561,3.265,"20180801","non-invader","20180801-2-13-non-invader",4.33199999999999,12.113,"2"
"5571","2","13",205.605,102.839,0.677,"20180801","non-invader","20180801-2-13-non-invader",2.03799999999998,1.72200000000001,"2"
"5572","2","13",200.816,99.124,1.538,"20180801","non-invader","20180801-2-13-non-invader",4.78899999999999,3.715,"2"
"5573","2","13",198.156,98.753,0.682,"20180801","non-invader","20180801-2-13-non-invader",2.66,0.370999999999995,"2"
"5574","2","13",207.317,102.93,2.556,"20180801","non-invader","20180801-2-13-non-invader",9.161,4.17700000000001,"2"
"5575","2","13",207.952,95.691,1.844,"20180801","non-invader","20180801-2-13-non-invader",0.634999999999991,7.239,"1"
"5576","2","13",207.307,94.561,0.33,"20180801","non-invader","20180801-2-13-non-invader",0.64500000000001,1.13,"1"
"5577","2","13",207.181,93.564,0.255,"20180801","non-invader","20180801-2-13-non-invader",0.125999999999976,0.997000000000014,"1"
"5579","2","16",166.69,258.422,0.791,"20180801","non-invader","20180801-2-16-non-invader",0.169999999999987,3.113,"2"
"5580","2","16",167.059,252.279,1.562,"20180801","non-invader","20180801-2-16-non-invader",0.369,6.14300000000003,"2"
"5581","2","16",167.228,237.77,3.683,"20180801","non-invader","20180801-2-16-non-invader",0.169000000000011,14.509,"2"
"5582","2","16",167.297,235.701,0.526,"20180801","non-invader","20180801-2-16-non-invader",0.0689999999999884,2.06900000000002,"2"
"5583","2","16",167.285,230.642,1.284,"20180801","non-invader","20180801-2-16-non-invader",0.0120000000000005,5.059,"2"
"5584","2","16",169.886,224.317,1.736,"20180801","non-invader","20180801-2-16-non-invader",2.601,6.32499999999999,"2"
"5585","2","16",176.633,224.414,1.713,"20180801","non-invader","20180801-2-16-non-invader",6.74700000000001,0.09699999999998,"2"
"5586","2","16",182.471,222.601,1.551,"20180801","non-invader","20180801-2-16-non-invader",5.83799999999999,1.81299999999999,"2"
"5587","2","16",181.707,207.347,3.877,"20180801","non-invader","20180801-2-16-non-invader",0.76400000000001,15.254,"2"
"5588","2","16",179.419,203.123,1.219,"20180801","non-invader","20180801-2-16-non-invader",2.28799999999998,4.22400000000002,"2"
"5589","2","16",178.27,201.58,0.488,"20180801","non-invader","20180801-2-16-non-invader",1.149,1.54299999999998,"2"
"5593","2","16",181.271,201.94,0.703,"20180801","non-invader","20180801-2-16-non-invader",2.75,0.318999999999988,"2"
"5594","2","16",186.209,202.934,1.278,"20180801","non-invader","20180801-2-16-non-invader",4.93800000000002,0.994,"2"
"5595","2","16",193.088,201.146,1.804,"20180801","non-invader","20180801-2-16-non-invader",6.87899999999999,1.78800000000001,"2"
"5596","2","16",189.475,191.129,2.703,"20180801","non-invader","20180801-2-16-non-invader",3.613,10.017,"2"
"5597","2","16",185.123,185.685,1.769,"20180801","non-invader","20180801-2-16-non-invader",4.352,5.44399999999999,"2"
"5598","2","16",182.709,179.334,1.724,"20180801","non-invader","20180801-2-16-non-invader",2.41399999999999,6.351,"2"
"5599","2","16",181.549,174.333,1.303,"20180801","non-invader","20180801-2-16-non-invader",1.16,5.001,"2"
"5600","2","16",182.246,169.051,1.352,"20180801","non-invader","20180801-2-16-non-invader",0.697000000000003,5.28200000000001,"2"
"5601","2","16",184.995,163.821,1.499,"20180801","non-invader","20180801-2-16-non-invader",2.749,5.22999999999999,"2"
"5602","2","16",190.811,147.779,4.331,"20180801","non-invader","20180801-2-16-non-invader",5.816,16.042,"2"
"5603","2","16",192.462,137.986,2.521,"20180801","non-invader","20180801-2-16-non-invader",1.65099999999998,9.79300000000001,"2"
"5604","2","16",191.159,135.665,0.676,"20180801","non-invader","20180801-2-16-non-invader",1.303,2.321,"2"
"5605","2","16",194.863,123.941,3.121,"20180801","non-invader","20180801-2-16-non-invader",3.70400000000001,11.724,"2"
"5606","2","16",192.745,114.064,2.564,"20180801","non-invader","20180801-2-16-non-invader",2.11799999999999,9.87700000000001,"2"
"5607","2","16",190.082,103.02,2.883,"20180801","non-invader","20180801-2-16-non-invader",2.66300000000001,11.044,"2"
"5608","2","16",187.397,98.265,1.386,"20180801","non-invader","20180801-2-16-non-invader",2.685,4.755,"2"
"5609","2","16",182.146,90.142,2.455,"20180801","non-invader","20180801-2-16-non-invader",5.251,8.123,"2"
"5610","2","16",178.265,88.898,1.034,"20180801","non-invader","20180801-2-16-non-invader",3.881,1.244,"2"
"5611","2","16",173.576,92.78,1.545,"20180801","non-invader","20180801-2-16-non-invader",4.68899999999999,3.88200000000001,"2"
"5612","2","16",171.154,94.626,0.773,"20180801","non-invader","20180801-2-16-non-invader",2.422,1.846,"2"
"5613","2","16",173.927,93.059,0.809,"20180801","non-invader","20180801-2-16-non-invader",2.773,1.56700000000001,"2"
"5614","2","16",185.345,82.761,3.903,"20180801","non-invader","20180801-2-16-non-invader",11.418,10.298,"2"
"5615","2","16",192.737,76.166,2.514,"20180801","non-invader","20180801-2-16-non-invader",7.392,6.595,"2"
"5616","2","16",195.655,73.406,1.019,"20180801","non-invader","20180801-2-16-non-invader",2.91800000000001,2.75999999999999,"2"
"5617","2","16",201.094,67.798,1.983,"20180801","non-invader","20180801-2-16-non-invader",5.43899999999999,5.608,"2"
"5618","2","16",203.025,65.764,0.712,"20180801","non-invader","20180801-2-16-non-invader",1.93100000000001,2.03400000000001,"2"
"5619","2","16",207.937,61.591,1.636,"20180801","non-invader","20180801-2-16-non-invader",4.91200000000001,4.17299999999999,"2"
"5620","2","16",214.908,58.108,1.978,"20180801","non-invader","20180801-2-16-non-invader",6.97099999999998,3.483,"2"
"5621","2","16",217.453,58.646,0.66,"20180801","non-invader","20180801-2-16-non-invader",2.54500000000002,0.538000000000004,"1"
"5623","2","16",216.353,58.474,0.232,"20180801","non-invader","20180801-2-16-non-invader",0.911000000000001,0.0850000000000009,"1"
"5628","2","16",216.624,58.471,0.103,"20180801","non-invader","20180801-2-16-non-invader",0.400000000000006,0.070999999999998,"2"
"5633","2","16",220.915,60.889,1.204,"20180801","non-invader","20180801-2-16-non-invader",4.12299999999999,2.343,"2"
"5634","2","16",222.333,62.129,0.478,"20180801","non-invader","20180801-2-16-non-invader",1.41800000000001,1.23999999999999,"2"
"5635","2","16",224.857,61.752,0.648,"20180801","non-invader","20180801-2-16-non-invader",2.524,0.376999999999995,"2"
"5636","2","16",232.263,56.55,2.297,"20180801","non-invader","20180801-2-16-non-invader",7.40600000000001,5.20200000000001,"2"
"5637","2","16",239.418,59.76,1.99,"20180801","non-invader","20180801-2-16-non-invader",7.155,3.21,"2"
"5638","2","16",241.195,63.256,0.995,"20180801","non-invader","20180801-2-16-non-invader",1.77699999999999,3.496,"2"
"5639","2","16",243.896,70.516,1.966,"20180801","non-invader","20180801-2-16-non-invader",2.70099999999999,7.26000000000001,"2"
"5640","2","16",244.897,74.628,1.074,"20180801","non-invader","20180801-2-16-non-invader",1.001,4.11199999999999,"2"
"5641","2","16",244.954,76.423,0.456,"20180801","non-invader","20180801-2-16-non-invader",0.0570000000000164,1.795,"2"
"5642","2","16",242.345,81.298,1.403,"20180801","non-invader","20180801-2-16-non-invader",2.60900000000001,4.875,"2"
"5643","2","16",239.661,83.645,0.905,"20180801","non-invader","20180801-2-16-non-invader",2.684,2.34699999999999,"1"
