"","ClusterID","TID","X","Y","V","Movie","Type","ID","StepX","StepY","State"
"1460","1","5",160.506,68.483,0.275,"20180216","invader","20180216-1-5-invader",1,0.447999999999993,"1"
"1461","1","5",160.628,67.936,0.14,"20180216","invader","20180216-1-5-invader",0.121999999999986,0.546999999999997,"1"
"1462","1","5",161.154,67.135,0.24,"20180216","invader","20180216-1-5-invader",0.52600000000001,0.801000000000002,"1"
"1464","1","5",161.266,66.446,0.194,"20180216","invader","20180216-1-5-invader",0.269999999999982,0.722999999999999,"1"
"1467","1","5",161.612,66.298,0.142,"20180216","invader","20180216-1-5-invader",0.341000000000008,0.453000000000003,"1"
"1470","1","5",161.375,66.709,0.109,"20180216","invader","20180216-1-5-invader",0.070999999999998,0.429000000000002,"1"
"1472","1","5",161.545,66.117,0.107,"20180216","invader","20180216-1-5-invader",0.349999999999994,0.242999999999995,"1"
"1485","1","5",161.795,65.95,0.153,"20180216","invader","20180216-1-5-invader",0.355999999999995,0.49799999999999,"1"
"1486","1","5",161.761,66.474,0.132,"20180216","invader","20180216-1-5-invader",0.0339999999999918,0.524000000000001,"1"
"1492","1","5",161.327,66.605,0.127,"20180216","invader","20180216-1-5-invader",0.450999999999993,0.230999999999995,"1"
"1494","1","5",161.761,66.321,0.103,"20180216","invader","20180216-1-5-invader",0.216999999999985,0.347000000000008,"1"
"1499","1","5",162.563,67.686,0.235,"20180216","invader","20180216-1-5-invader",0.212999999999994,0.912000000000006,"1"
"1500","1","5",162.457,68.903,0.306,"20180216","invader","20180216-1-5-invader",0.105999999999995,1.217,"1"
"1501","1","5",162.247,69.632,0.19,"20180216","invader","20180216-1-5-invader",0.20999999999998,0.728999999999999,"1"
"1505","1","5",161.326,70.169,0.193,"20180216","invader","20180216-1-5-invader",0.76600000000002,0.0939999999999941,"1"
"1507","1","5",161.771,69.459,0.155,"20180216","invader","20180216-1-5-invader",0.447999999999979,0.426000000000002,"1"
"1512","1","5",162.143,69.663,0.104,"20180216","invader","20180216-1-5-invader",0.146999999999991,0.387,"1"
"1513","1","5",161.747,70.537,0.24,"20180216","invader","20180216-1-5-invader",0.395999999999987,0.874000000000009,"1"
"1516","1","5",161.112,71.21,0.16,"20180216","invader","20180216-1-5-invader",0.453000000000003,0.449999999999989,"1"
"1517","1","5",159.081,72.963,0.672,"20180216","invader","20180216-1-5-invader",2.03100000000001,1.753,"1"
"1518","1","5",158.401,73.704,0.252,"20180216","invader","20180216-1-5-invader",0.679999999999978,0.741,"1"
"1519","1","5",157.964,74.192,0.164,"20180216","invader","20180216-1-5-invader",0.437000000000012,0.488,"1"
"1520","1","5",157.613,74.523,0.121,"20180216","invader","20180216-1-5-invader",0.350999999999999,0.331000000000003,"1"
"1527","1","5",157.67,75.451,0.135,"20180216","invader","20180216-1-5-invader",0.167000000000002,0.513999999999996,"1"
"1528","1","5",158.026,76.392,0.252,"20180216","invader","20180216-1-5-invader",0.356000000000023,0.941000000000003,"1"
"1529","1","5",158.99,77.46,0.361,"20180216","invader","20180216-1-5-invader",0.963999999999999,1.068,"1"
"1530","1","5",160.008,78.123,0.304,"20180216","invader","20180216-1-5-invader",1.018,0.663000000000011,"1"
"1532","1","5",160.752,78.368,0.109,"20180216","invader","20180216-1-5-invader",0.403999999999996,0.161999999999992,"1"
"1549","1","6",113.17,186.049,0.342,"20180216","invader","20180216-1-6-invader",1.33500000000001,0.281000000000006,"1"
"1550","1","6",113.714,186.173,0.14,"20180216","invader","20180216-1-6-invader",0.543999999999997,0.123999999999995,"1"
"1556","1","6",114.424,186.084,0.248,"20180216","invader","20180216-1-6-invader",0.984000000000009,0.0889999999999986,"1"
"1561","1","6",114.711,185.955,0.101,"20180216","invader","20180216-1-6-invader",0.174000000000007,0.365000000000009,"1"
"1562","1","6",115.69,185.064,0.332,"20180216","invader","20180216-1-6-invader",0.978999999999999,0.89100000000002,"1"
"1563","1","6",115.301,184.819,0.115,"20180216","invader","20180216-1-6-invader",0.388999999999996,0.245000000000005,"1"
"1564","1","6",115.138,185.247,0.115,"20180216","invader","20180216-1-6-invader",0.162999999999997,0.428000000000026,"1"
"1570","1","6",115.343,185.472,0.127,"20180216","invader","20180216-1-6-invader",0.161999999999992,0.480999999999995,"1"
"1571","1","6",115.216,185.012,0.12,"20180216","invader","20180216-1-6-invader",0.12700000000001,0.460000000000008,"1"
"1572","1","6",116.192,184.004,0.352,"20180216","invader","20180216-1-6-invader",0.975999999999999,1.00800000000001,"1"
"1574","1","6",116.568,183.312,0.141,"20180216","invader","20180216-1-6-invader",0.310999999999993,0.467999999999989,"1"
"1577","1","6",116.947,182.828,0.194,"20180216","invader","20180216-1-6-invader",0.390000000000001,0.669000000000011,"1"
"1578","1","6",116.311,183.941,0.321,"20180216","invader","20180216-1-6-invader",0.635999999999996,1.113,"1"
"1581","1","6",116.481,181.712,0.497,"20180216","invader","20180216-1-6-invader",0.206999999999994,1.97300000000001,"1"
"1582","1","6",117.152,181.841,0.171,"20180216","invader","20180216-1-6-invader",0.671000000000006,0.129000000000019,"1"
"1584","1","6",116.967,182.307,0.118,"20180216","invader","20180216-1-6-invader",0.0319999999999965,0.470999999999975,"1"
"1585","1","6",117.343,181.565,0.208,"20180216","invader","20180216-1-6-invader",0.376000000000005,0.74199999999999,"1"
"1586","1","6",116.539,182.84,0.378,"20180216","invader","20180216-1-6-invader",0.804000000000002,1.27500000000001,"1"
"1587","1","6",117.125,182.088,0.239,"20180216","invader","20180216-1-6-invader",0.585999999999999,0.75200000000001,"1"
"1588","1","6",116.674,182.818,0.215,"20180216","invader","20180216-1-6-invader",0.450999999999993,0.730000000000018,"1"
"1592","1","6",116.822,183.455,0.232,"20180216","invader","20180216-1-6-invader",0.0300000000000011,0.925000000000011,"1"
"1593","1","6",116.693,182.479,0.247,"20180216","invader","20180216-1-6-invader",0.129000000000005,0.975999999999999,"1"
"1595","1","6",117.005,182.869,0.139,"20180216","invader","20180216-1-6-invader",0.379999999999995,0.405000000000001,"1"
"1603","1","6",116.828,183.493,0.116,"20180216","invader","20180216-1-6-invader",0.0690000000000026,0.457999999999998,"1"
"1604","1","6",116.292,183.713,0.145,"20180216","invader","20180216-1-6-invader",0.536000000000001,0.219999999999999,"1"
"1605","1","6",116.403,182.867,0.214,"20180216","invader","20180216-1-6-invader",0.111000000000004,0.846000000000004,"1"
"1606","1","6",116.419,182.068,0.2,"20180216","invader","20180216-1-6-invader",0.0159999999999911,0.798999999999978,"1"
"1607","1","6",116.1,181.396,0.186,"20180216","invader","20180216-1-6-invader",0.319000000000003,0.672000000000025,"1"
"1608","1","6",115.205,180.792,0.271,"20180216","invader","20180216-1-6-invader",0.894999999999996,0.603999999999985,"1"
"1609","1","6",114.23,180.776,0.244,"20180216","invader","20180216-1-6-invader",0.974999999999994,0.0159999999999911,"1"
"1610","1","6",112.289,182.439,0.641,"20180216","invader","20180216-1-6-invader",1.941,1.66299999999998,"1"
"1612","1","6",113.021,181.498,0.32,"20180216","invader","20180216-1-6-invader",0.498000000000005,1.17600000000002,"1"
"1616","1","6",114.308,181.375,0.305,"20180216","invader","20180216-1-6-invader",1.20800000000001,0.134999999999991,"1"
"1617","1","6",115.151,181.612,0.22,"20180216","invader","20180216-1-6-invader",0.842999999999989,0.236999999999995,"1"
"1618","1","6",115.496,181.835,0.103,"20180216","invader","20180216-1-6-invader",0.344999999999999,0.223000000000013,"1"
"1619","1","6",116.558,182.596,0.327,"20180216","invader","20180216-1-6-invader",1.06200000000001,0.760999999999996,"1"
"1620","1","6",117.101,184.15,0.413,"20180216","invader","20180216-1-6-invader",0.542999999999992,1.554,"1"
"1621","1","6",116.396,185.145,0.306,"20180216","invader","20180216-1-6-invader",0.704999999999998,0.995000000000005,"1"
"1622","1","6",116.353,184.309,0.21,"20180216","invader","20180216-1-6-invader",0.0430000000000064,0.836000000000013,"1"
"1623","1","6",116.567,184.917,0.162,"20180216","invader","20180216-1-6-invader",0.213999999999999,0.608000000000004,"1"
"1625","1","7",133.233,226.671,3.305,"20180216","invader","20180216-1-7-invader",6.55,11.444,"2"
"1626","1","7",147.969,220.743,3.981,"20180216","invader","20180216-1-7-invader",14.736,5.928,"2"
"1627","1","7",154.749,224.401,1.931,"20180216","invader","20180216-1-7-invader",6.78,3.65800000000002,"2"
"1628","1","7",153.196,237.512,3.309,"20180216","invader","20180216-1-7-invader",1.553,13.111,"2"
"1629","1","7",142.392,234.81,2.791,"20180216","invader","20180216-1-7-invader",10.804,2.702,"2"
"1630","1","7",140.878,225.234,2.43,"20180216","invader","20180216-1-7-invader",1.51400000000001,9.57599999999999,"2"
"1631","1","7",142.93,213.633,2.953,"20180216","invader","20180216-1-7-invader",2.05200000000002,11.601,"2"
"1632","1","7",146.214,206.591,1.947,"20180216","invader","20180216-1-7-invader",3.28399999999999,7.042,"2"
"1633","1","7",145.84,200.17,1.612,"20180216","invader","20180216-1-7-invader",0.373999999999995,6.42100000000002,"1"
"1634","1","7",145.637,198.67,0.38,"20180216","invader","20180216-1-7-invader",0.203000000000003,1.5,"1"
"1635","1","7",146.075,196.583,0.534,"20180216","invader","20180216-1-7-invader",0.437999999999988,2.08699999999999,"1"
"1636","1","7",147.12,195.112,0.452,"20180216","invader","20180216-1-7-invader",1.04500000000002,1.471,"1"
"1637","1","7",147.544,194.488,0.189,"20180216","invader","20180216-1-7-invader",0.424000000000007,0.623999999999995,"1"
"1638","1","7",148.861,190.988,0.937,"20180216","invader","20180216-1-7-invader",1.31699999999998,3.5,"1"
"1639","1","7",151.324,190.558,0.627,"20180216","invader","20180216-1-7-invader",2.46300000000002,0.430000000000007,"1"
"1640","1","7",151.807,190.086,0.169,"20180216","invader","20180216-1-7-invader",0.482999999999976,0.47199999999998,"1"
"1641","1","7",149.997,189.485,0.478,"20180216","invader","20180216-1-7-invader",1.80999999999997,0.600999999999999,"1"
"1642","1","7",151.252,188.741,0.366,"20180216","invader","20180216-1-7-invader",1.255,0.744,"1"
"1643","1","7",147.797,183.877,1.496,"20180216","invader","20180216-1-7-invader",3.45500000000001,4.864,"1"
"1645","1","7",149.11,184.341,0.266,"20180216","invader","20180216-1-7-invader",0.967000000000013,0.437000000000012,"1"
"1647","1","7",149.738,184.584,0.113,"20180216","invader","20180216-1-7-invader",0.425999999999988,0.150000000000006,"1"
"1648","1","7",150.667,185.042,0.26,"20180216","invader","20180216-1-7-invader",0.929000000000002,0.457999999999998,"1"
"1649","1","7",151.636,185.542,0.273,"20180216","invader","20180216-1-7-invader",0.968999999999994,0.5,"1"
"1650","1","7",152.895,186.217,0.358,"20180216","invader","20180216-1-7-invader",1.25900000000001,0.675000000000011,"1"
"1651","1","7",154.605,187.18,0.492,"20180216","invader","20180216-1-7-invader",1.70999999999998,0.962999999999994,"1"
"1652","1","7",156.31,188.713,0.575,"20180216","invader","20180216-1-7-invader",1.70500000000001,1.53299999999999,"1"
"1655","1","7",156.635,189.77,0.182,"20180216","invader","20180216-1-7-invader",0.22199999999998,0.691000000000003,"1"
"1656","1","7",156.936,190.676,0.239,"20180216","invader","20180216-1-7-invader",0.301000000000016,0.905999999999977,"1"
"1657","1","7",157.355,192.828,0.55,"20180216","invader","20180216-1-7-invader",0.418999999999983,2.15200000000002,"1"
"1658","1","7",157.428,194.076,0.313,"20180216","invader","20180216-1-7-invader",0.0730000000000075,1.24799999999999,"1"
"1659","1","7",157.77,196.679,0.658,"20180216","invader","20180216-1-7-invader",0.342000000000013,2.60300000000001,"1"
"1661","1","7",157.521,195.637,0.324,"20180216","invader","20180216-1-7-invader",0.206000000000017,1.27799999999999,"1"
"1664","1","7",157.759,197.505,0.367,"20180216","invader","20180216-1-7-invader",0.185999999999979,1.45099999999999,"1"
"1665","1","7",157.784,197.946,0.111,"20180216","invader","20180216-1-7-invader",0.0250000000000057,0.441000000000003,"1"
"1667","1","7",157.769,199.729,0.452,"20180216","invader","20180216-1-7-invader",0.0270000000000152,1.804,"2"
"1668","1","7",156.603,205.323,1.432,"20180216","invader","20180216-1-7-invader",1.166,5.59399999999999,"2"
"1669","1","7",149.559,210.722,2.224,"20180216","invader","20180216-1-7-invader",7.04400000000001,5.399,"2"
"1670","1","7",143.07,206.269,1.973,"20180216","invader","20180216-1-7-invader",6.489,4.453,"2"
"1671","1","7",140.603,198.434,2.059,"20180216","invader","20180216-1-7-invader",2.46699999999998,7.83500000000001,"2"
"1672","1","7",138.654,180.052,4.633,"20180216","invader","20180216-1-7-invader",1.94900000000001,18.382,"2"
"1673","1","7",134.776,162.448,4.518,"20180216","invader","20180216-1-7-invader",3.87799999999999,17.604,"2"
"1674","1","7",133.837,148.63,3.471,"20180216","invader","20180216-1-7-invader",0.939000000000021,13.818,"2"
"1675","1","7",143.732,140.541,3.203,"20180216","invader","20180216-1-7-invader",9.89500000000001,8.089,"2"
"1676","1","7",145.091,140.724,0.344,"20180216","invader","20180216-1-7-invader",1.35900000000001,0.182999999999993,"2"
"1677","1","7",147.245,142.876,0.763,"20180216","invader","20180216-1-7-invader",2.154,2.15200000000002,"2"
"1678","1","7",147.259,147.084,1.054,"20180216","invader","20180216-1-7-invader",0.0139999999999816,4.208,"1"
"1679","1","7",147.012,147.786,0.186,"20180216","invader","20180216-1-7-invader",0.246999999999986,0.701999999999998,"1"
"1680","1","7",146.942,148.448,0.167,"20180216","invader","20180216-1-7-invader",0.0699999999999932,0.662000000000006,"1"
"1681","1","7",146.846,149.069,0.157,"20180216","invader","20180216-1-7-invader",0.0960000000000036,0.620999999999981,"1"
"1683","1","7",144.713,148.991,0.467,"20180216","invader","20180216-1-7-invader",1.84399999999999,0.269999999999982,"1"
"1684","1","7",145.789,147.505,0.46,"20180216","invader","20180216-1-7-invader",1.07599999999999,1.48600000000002,"2"
"1685","1","7",148.834,147.324,0.764,"20180216","invader","20180216-1-7-invader",3.04500000000002,0.180999999999983,"2"
"1686","1","7",150.642,151.041,1.036,"20180216","invader","20180216-1-7-invader",1.80799999999999,3.71699999999998,"2"
"1687","1","7",142.991,158.032,2.598,"20180216","invader","20180216-1-7-invader",7.65099999999998,6.99100000000001,"2"
"1688","1","7",144.218,163.699,1.453,"20180216","invader","20180216-1-7-invader",1.22699999999998,5.667,"2"
"1689","1","7",151.357,161.48,1.874,"20180216","invader","20180216-1-7-invader",7.13900000000001,2.21900000000002,"2"
"1690","1","7",153.781,158.988,0.871,"20180216","invader","20180216-1-7-invader",2.42400000000001,2.49199999999999,"2"
"1691","1","7",155.618,155.621,0.961,"20180216","invader","20180216-1-7-invader",1.83699999999999,3.36699999999999,"2"
"1692","1","7",148.237,163.654,2.734,"20180216","invader","20180216-1-7-invader",7.381,8.03299999999999,"2"
"1693","1","7",147.841,174.817,2.8,"20180216","invader","20180216-1-7-invader",0.395999999999987,11.163,"2"
"1694","1","7",148.297,189.211,3.609,"20180216","invader","20180216-1-7-invader",0.455999999999989,14.394,"2"
"1695","1","7",149.946,191.671,0.742,"20180216","invader","20180216-1-7-invader",1.649,2.45999999999998,"2"
"1696","1","7",154.871,194.545,1.429,"20180216","invader","20180216-1-7-invader",4.92500000000001,2.874,"2"
"1697","1","7",158.532,196.867,1.086,"20180216","invader","20180216-1-7-invader",3.661,2.322,"1"
"1698","1","7",158.034,198.561,0.443,"20180216","invader","20180216-1-7-invader",0.498000000000019,1.69400000000002,"1"
"1700","1","7",157.756,199.161,0.195,"20180216","invader","20180216-1-7-invader",0.34899999999999,0.694999999999993,"1"
"1701","1","7",157.598,199.542,0.103,"20180216","invader","20180216-1-7-invader",0.157999999999987,0.381,"1"
"1702","1","7",156.778,200.249,0.271,"20180216","invader","20180216-1-7-invader",0.820000000000022,0.706999999999994,"1"
"1703","1","7",155.597,201.262,0.39,"20180216","invader","20180216-1-7-invader",1.18099999999998,1.01300000000001,"1"
"1704","1","7",153.128,203.556,0.845,"20180216","invader","20180216-1-7-invader",2.46900000000002,2.29400000000001,"1"
"1705","1","7",152.181,204.833,0.398,"20180216","invader","20180216-1-7-invader",0.946999999999974,1.27699999999999,"1"
"1706","1","7",151.689,206.409,0.414,"20180216","invader","20180216-1-7-invader",0.492000000000019,1.57599999999999,"1"
"1719","1","7",152.313,204.388,0.254,"20180216","invader","20180216-1-7-invader",0.173000000000002,0.996999999999986,"1"
"1720","1","7",152.55,203.673,0.189,"20180216","invader","20180216-1-7-invader",0.237000000000023,0.715000000000003,"2"
"1721","1","7",153.581,200.443,0.85,"20180216","invader","20180216-1-7-invader",1.03099999999998,3.22999999999999,"2"
"1722","1","7",154.516,195.869,1.17,"20180216","invader","20180216-1-7-invader",0.935000000000002,4.57400000000001,"2"
"1724","1","10",111.067,110.515,1.157,"20180216","invader","20180216-1-10-invader",2.354,3.97199999999999,"2"
"1725","1","10",115.443,114.749,1.526,"20180216","invader","20180216-1-10-invader",4.376,4.23399999999999,"2"
"1726","1","10",119.551,115.244,1.037,"20180216","invader","20180216-1-10-invader",4.108,0.495000000000005,"2"
"1727","1","10",125.767,120.383,2.021,"20180216","invader","20180216-1-10-invader",6.21599999999999,5.139,"2"
"1728","1","10",128.84,120.103,0.774,"20180216","invader","20180216-1-10-invader",3.07300000000001,0.280000000000001,"2"
"1729","1","10",131.392,118.631,0.738,"20180216","invader","20180216-1-10-invader",2.55199999999999,1.47199999999999,"2"
"1730","1","10",132.571,117.859,0.353,"20180216","invader","20180216-1-10-invader",1.179,0.772000000000006,"2"
"1731","1","10",136.02,113.199,1.453,"20180216","invader","20180216-1-10-invader",3.44900000000001,4.66,"2"
"1732","1","10",145.389,117.25,2.558,"20180216","invader","20180216-1-10-invader",9.369,4.051,"1"
"1733","1","10",146.954,116.107,0.486,"20180216","invader","20180216-1-10-invader",1.565,1.143,"1"
"1734","1","10",148.43,114.437,0.559,"20180216","invader","20180216-1-10-invader",1.476,1.67,"1"
"1737","1","10",148.847,113.435,0.115,"20180216","invader","20180216-1-10-invader",0.254999999999995,0.382999999999996,"1"
"1738","1","10",149.663,112.983,0.234,"20180216","invader","20180216-1-10-invader",0.816000000000003,0.451999999999998,"1"
"1741","1","10",151.267,110.279,0.685,"20180216","invader","20180216-1-10-invader",1.49000000000001,2.29000000000001,"1"
"1742","1","10",149.517,111.363,0.516,"20180216","invader","20180216-1-10-invader",1.75,1.084,"1"
"1743","1","10",149.115,111.944,0.177,"20180216","invader","20180216-1-10-invader",0.401999999999987,0.581000000000003,"1"
"1746","1","10",150.152,111.537,0.222,"20180216","invader","20180216-1-10-invader",0.814999999999998,0.344999999999999,"1"
"1747","1","10",149.817,110.054,0.381,"20180216","invader","20180216-1-10-invader",0.33499999999998,1.483,"1"
"1748","1","10",149.632,109.522,0.141,"20180216","invader","20180216-1-10-invader",0.185000000000002,0.531999999999996,"1"
"1750","1","10",149.251,108.812,0.179,"20180216","invader","20180216-1-10-invader",0.140999999999991,0.701000000000008,"1"
"1751","1","10",148.984,108.36,0.131,"20180216","invader","20180216-1-10-invader",0.266999999999996,0.451999999999998,"1"
"1753","1","10",149.731,108.108,0.218,"20180216","invader","20180216-1-10-invader",0.744,0.450000000000003,"1"
"1756","1","10",150.405,108.939,0.313,"20180216","invader","20180216-1-10-invader",1.114,0.563999999999993,"1"
"1758","1","10",149.844,108.769,0.133,"20180216","invader","20180216-1-10-invader",0.510000000000019,0.152999999999992,"1"
"1760","1","10",149.356,108.385,0.114,"20180216","invader","20180216-1-10-invader",0.431000000000012,0.149000000000001,"1"
"1766","1","10",149.441,108.257,0.104,"20180216","invader","20180216-1-10-invader",0.38900000000001,0.137,"1"
"1767","1","10",149.849,107.87,0.141,"20180216","invader","20180216-1-10-invader",0.407999999999987,0.387,"1"
"1769","1","10",149.545,108.766,0.204,"20180216","invader","20180216-1-10-invader",0.346000000000004,0.738,"1"
"1770","1","10",150.396,110.239,0.426,"20180216","invader","20180216-1-10-invader",0.850999999999999,1.473,"1"
"1771","1","10",152.82,112.581,0.845,"20180216","invader","20180216-1-10-invader",2.42400000000001,2.342,"1"
"1772","1","10",155.858,110.063,0.989,"20180216","invader","20180216-1-10-invader",3.03800000000001,2.518,"1"
"1773","1","10",156.796,109.228,0.315,"20180216","invader","20180216-1-10-invader",0.937999999999988,0.835000000000008,"1"
"1774","1","10",156.892,109.845,0.157,"20180216","invader","20180216-1-10-invader",0.0960000000000036,0.617000000000004,"1"
"1775","1","10",155.319,111.745,0.618,"20180216","invader","20180216-1-10-invader",1.57300000000001,1.90000000000001,"1"
"1776","1","10",154.839,111.577,0.128,"20180216","invader","20180216-1-10-invader",0.47999999999999,0.168000000000006,"1"
"1777","1","10",154.076,107.527,1.033,"20180216","invader","20180216-1-10-invader",0.763000000000005,4.05,"1"
"1778","1","10",155.186,105.18,0.651,"20180216","invader","20180216-1-10-invader",1.11000000000001,2.34699999999999,"1"
"1779","1","10",155.876,104.819,0.195,"20180216","invader","20180216-1-10-invader",0.689999999999998,0.361000000000004,"1"
"1780","1","10",156.114,104.012,0.211,"20180216","invader","20180216-1-10-invader",0.238,0.807000000000002,"1"
"1782","1","10",156.759,102.919,0.227,"20180216","invader","20180216-1-10-invader",0.337999999999994,0.838999999999999,"1"
"1784","1","10",157.368,102.876,0.171,"20180216","invader","20180216-1-10-invader",0.582999999999998,0.353999999999999,"1"
"1785","1","10",158.075,100.755,0.56,"20180216","invader","20180216-1-10-invader",0.706999999999994,2.12100000000001,"1"
"1786","1","10",158.518,100.366,0.148,"20180216","invader","20180216-1-10-invader",0.443000000000012,0.388999999999996,"1"
"1788","1","10",157.949,101.037,0.265,"20180216","invader","20180216-1-10-invader",0.691999999999979,0.803000000000011,"1"
"1789","1","10",158.102,98.432,0.654,"20180216","invader","20180216-1-10-invader",0.152999999999992,2.605,"1"
"1790","1","10",157.555,100.071,0.433,"20180216","invader","20180216-1-10-invader",0.546999999999997,1.639,"1"
"1791","1","10",157.703,99.019,0.266,"20180216","invader","20180216-1-10-invader",0.147999999999996,1.05199999999999,"1"
"1792","1","10",156.381,96.921,0.622,"20180216","invader","20180216-1-10-invader",1.322,2.098,"1"
"1793","1","10",157.53,97.277,0.301,"20180216","invader","20180216-1-10-invader",1.149,0.355999999999995,"1"
"1796","1","10",155.889,95.28,0.556,"20180216","invader","20180216-1-10-invader",1.304,1.797,"1"
"1797","1","10",155.815,95.831,0.139,"20180216","invader","20180216-1-10-invader",0.0740000000000123,0.551000000000002,"1"
"1800","1","10",155.785,96.291,0.227,"20180216","invader","20180216-1-10-invader",0.0730000000000075,0.903999999999996,"1"
"1801","1","10",155.724,95.858,0.11,"20180216","invader","20180216-1-10-invader",0.061000000000007,0.432999999999993,"1"
"1803","1","10",155.046,95.063,0.235,"20180216","invader","20180216-1-10-invader",0.602000000000004,0.719999999999999,"1"
"1804","1","10",154.855,95.596,0.142,"20180216","invader","20180216-1-10-invader",0.191000000000003,0.533000000000001,"1"
"1805","1","10",155.307,95.196,0.152,"20180216","invader","20180216-1-10-invader",0.451999999999998,0.400000000000006,"1"
"1807","1","10",155.486,95.718,0.131,"20180216","invader","20180216-1-10-invader",0.424999999999983,0.305999999999997,"1"
"1808","1","10",155.19,95.25,0.139,"20180216","invader","20180216-1-10-invader",0.295999999999992,0.468000000000004,"1"
"1811","1","10",155.174,95.297,0.136,"20180216","invader","20180216-1-10-invader",0.123999999999995,0.527000000000001,"1"
"1812","1","10",153.827,94.619,0.378,"20180216","invader","20180216-1-10-invader",1.34700000000001,0.677999999999997,"1"
"1814","1","10",154.154,94.11,0.114,"20180216","invader","20180216-1-10-invader",0.0840000000000032,0.445999999999998,"1"
"1815","1","10",154.224,95.01,0.226,"20180216","invader","20180216-1-10-invader",0.0699999999999932,0.900000000000006,"1"
"1818","1","10",154.192,94.329,0.154,"20180216","invader","20180216-1-10-invader",0.109000000000009,0.604000000000013,"1"
"1822","1","10",154.216,94.943,0.2,"20180216","invader","20180216-1-10-invader",0.336999999999989,0.722999999999999,"1"
"1825","1","10",154.062,94.171,0.102,"20180216","invader","20180216-1-10-invader",0.25200000000001,0.320999999999998,"1"
"1826","1","10",153.907,94.667,0.13,"20180216","invader","20180216-1-10-invader",0.155000000000001,0.495999999999995,"1"
"1829","1","10",153.714,94.113,0.122,"20180216","invader","20180216-1-10-invader",0.437000000000012,0.218000000000004,"1"
"1831","1","10",153.972,94.81,0.166,"20180216","invader","20180216-1-10-invader",0.189999999999998,0.634,"1"
"1832","1","10",154.115,94.043,0.196,"20180216","invader","20180216-1-10-invader",0.143000000000001,0.766999999999996,"1"
"1833","1","10",153.692,94.279,0.121,"20180216","invader","20180216-1-10-invader",0.423000000000002,0.23599999999999,"1"
"1834","1","10",153.923,94.658,0.111,"20180216","invader","20180216-1-10-invader",0.230999999999995,0.379000000000005,"1"
"1835","1","10",153.498,94.595,0.108,"20180216","invader","20180216-1-10-invader",0.425000000000011,0.0630000000000024,"1"
"1836","1","10",153.829,94.352,0.103,"20180216","invader","20180216-1-10-invader",0.331000000000017,0.242999999999995,"1"
"1840","1","10",154.076,93.312,0.335,"20180216","invader","20180216-1-10-invader",0.287999999999982,1.306,"1"
"1841","1","10",154.202,94.666,0.341,"20180216","invader","20180216-1-10-invader",0.126000000000005,1.354,"1"
"1842","1","10",153.67,94.592,0.135,"20180216","invader","20180216-1-10-invader",0.532000000000011,0.0739999999999981,"1"
"1844","1","10",154.218,94.068,0.152,"20180216","invader","20180216-1-10-invader",0.530999999999977,0.296999999999997,"1"
"1849","1","10",154.216,94.188,0.116,"20180216","invader","20180216-1-10-invader",0.349999999999994,0.298999999999992,"1"
"1850","1","10",154.121,94.765,0.147,"20180216","invader","20180216-1-10-invader",0.0949999999999989,0.576999999999998,"1"
"1853","1","10",153.906,94.145,0.102,"20180216","invader","20180216-1-10-invader",0.0440000000000111,0.405000000000001,"1"
"1854","1","10",154.123,94.628,0.133,"20180216","invader","20180216-1-10-invader",0.216999999999985,0.483000000000004,"1"
"1860","1","10",154.664,95.019,0.242,"20180216","invader","20180216-1-10-invader",0.748999999999995,0.609999999999999,"1"
"1861","1","10",154.634,94.595,0.106,"20180216","invader","20180216-1-10-invader",0.0300000000000011,0.424000000000007,"1"
"1863","1","10",155.137,95.944,0.315,"20180216","invader","20180216-1-10-invader",0.669999999999987,1.062,"1"
"1867","1","10",154.64,96.174,0.115,"20180216","invader","20180216-1-10-invader",0.376000000000005,0.262,"1"
"1868","1","10",154.912,95.822,0.112,"20180216","invader","20180216-1-10-invader",0.27200000000002,0.352000000000004,"1"
"1869","1","10",154.598,96.103,0.106,"20180216","invader","20180216-1-10-invader",0.313999999999993,0.280999999999992,"1"
"1870","1","10",154.25,94.839,0.329,"20180216","invader","20180216-1-10-invader",0.348000000000013,1.264,"1"
"1871","1","10",154.378,95.299,0.12,"20180216","invader","20180216-1-10-invader",0.127999999999986,0.460000000000008,"1"
"1872","1","10",154.292,94.425,0.22,"20180216","invader","20180216-1-10-invader",0.0859999999999843,0.874000000000009,"1"
"1874","1","10",155.077,93.828,0.198,"20180216","invader","20180216-1-10-invader",0.584000000000003,0.533000000000001,"1"
"1875","1","10",154.371,94.2,0.2,"20180216","invader","20180216-1-10-invader",0.705999999999989,0.372,"1"
"1876","1","10",154.885,94.787,0.196,"20180216","invader","20180216-1-10-invader",0.513999999999982,0.587000000000003,"1"
"1879","1","10",153.665,94.884,0.198,"20180216","invader","20180216-1-10-invader",0.681000000000012,0.396000000000001,"1"
"1880","1","10",154.207,94.874,0.136,"20180216","invader","20180216-1-10-invader",0.542000000000002,0.0100000000000051,"1"
"1881","1","10",154.406,94.431,0.122,"20180216","invader","20180216-1-10-invader",0.199000000000012,0.442999999999998,"1"
"1882","1","10",153.875,94.777,0.159,"20180216","invader","20180216-1-10-invader",0.531000000000006,0.346000000000004,"1"
"1883","1","10",153.562,95.034,0.102,"20180216","invader","20180216-1-10-invader",0.312999999999988,0.257000000000005,"1"
